시도명,시군구명,읍면동명,어트랙션,어트랙션 목록
서울특별시,성북구,안암동,맛집,"유자유김치떡볶이 본점, 무르무르드구스토, 이공김밥 안암본점, 한술식당 고대점, 한상차림밥상, 프로마치, Wnch, 야마토텐동"
서울특별시,성북구,안암동,카페,"스틸커피, 안암카페 더보일, 유즈리스어덜트, 디어브레드 고대점, 보리수, 노르웨이의 숲, 커피명가 안암점, 써니사이드커피"
서울특별시,성북구,안암동,아이와함께,"고려대학교 서울캠퍼스박물관, 더가루 왕십리점, 스카이방방존, 청계천박물관, 노리파크 성신여대역점, 서울약령시한의약박물관"
서울특별시,성북구,보문동,여행지,"대한불교보문종보문사, 가을단풍길(안감내길), 낙산공원, 이화마을, 청계천, 흥인지문공원"
서울특별시,성북구,보문동,볼거리/놀거리/명소,"보문스튜디오, 공유, 아크로스튜디오, 천주교보문동교회, 누봄스튜디오, PLAN B"
서울특별시,성북구,보문동,취미생활,"헤이온데이, 미스티코, 성인취미미술아트아뜰리에 강북점, 그린아울, 직장인 극단 아해, 공방탐색기"
서울특별시,성북구,보문동,맛집,"대풍족, 카페 뮬 보문점, 안동반점, 제주고깃집 성북구청점, 계신, 푸에블로, 엽기꼼닭발, 아틀리에하모니"
서울특별시,성북구,보문동,카페,"카페 뮬 보문점, 푸에블로, 아틀리에하모니, 언더워터 커피 로스터스, 비나케이크, 카페 뮬 보문점, 투비어라운드유, 공유"
서울특별시,성북구,보문동,아이와함께,"한양도성박물관, 더가루 왕십리점, 릴리펏 현대시티아울렛동대문점, 이음피움 봉제역사관, 스카이방방존, 노리파크 성신여대역점"
서울특별시,성북구,정릉제1동,여행지,"정릉, 대성문, 북한산국립공원탐방안내소, 북한산생태숲, 북한산둘레길5구간(명상길), 북한산둘레길4구간(솔샘길)"
서울특별시,성북구,정릉제1동,볼거리/놀거리/명소,"북악골프연습장, 메이저 복싱짐 2호점, 정릉도서관, 어바웃크로스핏, 대성문, 위빙복싱클럽"
서울특별시,성북구,정릉제1동,취미생활,"바룸, 풍요하리, 성인취미미술아트아뜰리에 강북점, 공방탐색기"
서울특별시,성북구,정릉제1동,맛집,"사발떡볶이, 르한스, 청수장, 한라산도새기 정릉점, 바람난오리궁뎅이, 청년밥상문간"
서울특별시,성북구,정릉제1동,카페,"샘케이크, 루아르 정릉, 플레이스엔, 밀키웨이, 카페 기웃기웃, 쥬롱쥬롱"
서울특별시,성북구,정릉제1동,아이와함께,"뛰노리방방 정릉점, 솔숲어린이공원, 노리파크 길음점, 펜트아이, 스카이방방존, 노리파크 성신여대역점"
서울특별시,성북구,정릉제2동,여행지,"정릉, 대성문, 북한산국립공원탐방안내소, 북한산생태숲, 북한산둘레길5구간(명상길), 북한산둘레길4구간(솔샘길)"
서울특별시,성북구,정릉제2동,볼거리/놀거리/명소,"북악골프연습장, 메이저 복싱짐 2호점, 정릉도서관, 어바웃크로스핏, 대성문, 위빙복싱클럽"
서울특별시,성북구,정릉제2동,취미생활,"바룸, 풍요하리, 성인취미미술아트아뜰리에 강북점, 직장인 극단 아해, 공방탐색기"
서울특별시,성북구,정릉제2동,맛집,"사발떡볶이, 르한스, 청수장, 한라산도새기 정릉점, 바람난오리궁뎅이, 청년밥상문간"
서울특별시,성북구,정릉제2동,카페,"샘케이크, 루아르 정릉, 플레이스엔, 밀키웨이, 카페 기웃기웃, 쥬롱쥬롱"
서울특별시,성북구,정릉제2동,아이와함께,"뛰노리방방 정릉점, 솔숲어린이공원, 노리파크 길음점, 스카이방방존, 노리파크 성신여대역점, 키즈카페 체리시"
서울특별시,성북구,정릉제3동,여행지,"정릉, 대성문, 북한산국립공원탐방안내소, 북한산생태숲, 북한산둘레길5구간(명상길), 북한산둘레길4구간(솔샘길)"
서울특별시,성북구,정릉제3동,볼거리/놀거리/명소,"북악골프연습장, 메이저 복싱짐 2호점, 정릉도서관, 어바웃크로스핏, 대성문, 위빙복싱클럽"
서울특별시,성북구,정릉제3동,취미생활,"바룸, 풍요하리"
서울특별시,성북구,정릉제3동,맛집,"사발떡볶이, 르한스, 청수장, 한라산도새기 정릉점, 바람난오리궁뎅이, 청년밥상문간"
서울특별시,성북구,정릉제3동,카페,"샘케이크, 루아르 정릉, 플레이스엔, 밀키웨이, 카페 기웃기웃, 쥬롱쥬롱"
서울특별시,성북구,정릉제3동,아이와함께,"뛰노리방방 정릉점, 솔숲어린이공원, 노리파크 길음점, 스카이방방존, 노리파크 성신여대역점, 한국가구박물관"
서울특별시,성북구,정릉제4동,여행지,"정릉, 대성문, 북한산국립공원탐방안내소, 성북생태체험관, 북한산생태숲, 북한산둘레길5구간(명상길)"
서울특별시,성북구,정릉제4동,볼거리/놀거리/명소,"북악골프연습장, 메이저 복싱짐 2호점, 정릉도서관, 청수도서관, 어바웃크로스핏, 대성문"
서울특별시,성북구,정릉제4동,취미생활,"바룸, 풍요하리, 수수, 뽀끼왕, 공방탐색기"
서울특별시,성북구,정릉제4동,맛집,"사발떡볶이, 르한스, 청수장, 한라산도새기 정릉점, 바람난오리궁뎅이, 청년밥상문간"
서울특별시,성북구,정릉제4동,카페,"샘케이크, 루아르 정릉, 플레이스엔, 밀키웨이, 카페 기웃기웃, 쥬롱쥬롱"
서울특별시,성북구,정릉제4동,아이와함께,"뛰노리방방 정릉점, 성북생태체험관, 솔숲어린이공원, 노리파크 길음점, 쥬니버스, 키즈마루"
서울특별시,성북구,길음제1동,여행지,"해맑은어린이공원, 본보야지밴, 길음8-1어린이공원, 길음8-2어린이공원, 정릉, 하늘한마당"
서울특별시,성북구,길음제1동,볼거리/놀거리/명소,"노리파크 길음점, 현대백화점 미아점, 서울성북 미디어문화마루, 빚다 도예공방 성북점, 온빛우슈아카데미, 문원장바둑학원"
서울특별시,성북구,길음제1동,취미생활,"풍요하리, 바룸, 공방탐색기"
서울특별시,성북구,길음제1동,맛집,"솔솥 현대백화점 미아점, 대지극장, 장수감자탕, 한술식당 길음본점, 1976 비스트로, 길음 모소리"
서울특별시,성북구,길음제1동,카페,"바스크, 웅파이 미아사거리점, 설빙 미아점, 미미제빵소, 브래드 마티스, 헤이미쉬"
서울특별시,성북구,길음제1동,아이와함께,"노리파크 길음점, 늘푸른어린이공원, 펜트아이, 스카이방방존, 노리파크 성신여대역점, 키즈카페 체리시"
서울특별시,성북구,길음제2동,여행지,"오동공원, 모랫말근린공원, 해맑은어린이공원, 본보야지밴, 밤골어린이공원, 성북구_1711-02서울유아숲체험장"
서울특별시,성북구,길음제2동,볼거리/놀거리/명소,"노리파크 길음점, 현대백화점 미아점, 서울성북 미디어문화마루, 빚다 도예공방 성북점, 온빛우슈아카데미, 밤스튜디오흑백셀프사진관"
서울특별시,성북구,길음제2동,취미생활,"풍요하리, 바룸, 공방탐색기"
서울특별시,성북구,길음제2동,맛집,"솔솥 현대백화점 미아점, 대지극장, 비너발트, 폴드커피, 빌라드코스테스, 장수감자탕"
서울특별시,성북구,길음제2동,카페,"폴드커피, 드뷰, 카페어바웃, 온당, 바스크, 샐러드 프린세스"
서울특별시,성북구,길음제2동,아이와함께,"노리파크 길음점, 꼬마빌리지 월곡점, 늘푸른어린이공원, 펜트아이, 노리파크 성신여대역점, 키즈카페 체리시"
서울특별시,성북구,종암동,여행지,"종암5-1어린이공원, 종암6어린이공원, 종암5-2어린이공원, 고대박물관소장홍진종의복, 의정부관사, 연환시류"
서울특별시,성북구,종암동,볼거리/놀거리/명소,"트램폴린파크 종암점, 개운산, 성북펜싱체육관, 뛰노리방방 종암점, 정릉천, 던잉베이크샵"
서울특별시,성북구,종암동,취미생활,"바룸, 만들거나그리거나공방, 직장인 극단 아해, 하비핸즈, 공방탐색기"
서울특별시,성북구,종암동,맛집,"곱창다방 종암점, 금테두른구공탄, 근처식당, 우정초밥, 화야, 카페 기쁜소식 cafe kiso, 정이정, 스타벅스 종암DT점"
서울특별시,성북구,종암동,카페,"카페 기쁜소식 cafe kiso, 정이정, 스타벅스 종암DT점, 오월의밀밭, 황금사탕, 엠에이엘 커피바 MAL COFFEE BAR"
서울특별시,성북구,종암동,아이와함께,"트램폴린파크 종암점, 뛰노리방방 종암점, 츄츄볼리 키즈카페, 노리파크 길음점, 서울약령시한의약박물관, 디어마이키즈"
서울특별시,성북구,월곡제1동,여행지,"오동공원, 모랫말근린공원, 밤골어린이공원, 성북구_1711-02서울유아숲체험장, 동산어린이공원, 동덕여자대학교 모두의거리"
서울특별시,성북구,월곡제1동,볼거리/놀거리/명소,"밤스튜디오흑백셀프사진관, 월곡꿈그림도서관, 오동공원, 제1월곡인조잔디구장, GDR 구윤희 골프 아카데미, 꼬마빌리지 월곡점"
서울특별시,성북구,월곡제1동,취미생활,공방탐색기
서울특별시,성북구,월곡제1동,맛집,"비너발트, 빌라드코스테스, 보배반점 하월곡점, 폴드커피, 철수네 뽕잎칼국수&불쭈꾸미, 장위동유성집 본점"
서울특별시,성북구,월곡제1동,카페,"폴드커피, 드뷰, 카페어바웃, 온당, 샐러드 프린세스, 카페야벳"
서울특별시,성북구,월곡제1동,아이와함께,"꼬마빌리지 월곡점, 펜트아이, 디어마이키즈, 키즈카페 체리시, 트램폴린파크 종암점, 성북시니어클럽 장위지점 요리노리자연노리 체험교실"
서울특별시,성북구,월곡제2동,여행지,"오동공원, 모랫말근린공원, 애기릉터공원, 애기능터, 밤골어린이공원, 성북구_1711-02서울유아숲체험장"
서울특별시,성북구,월곡제2동,볼거리/놀거리/명소,"밤스튜디오흑백셀프사진관, 월곡꿈그림도서관, 오동공원, 제1월곡인조잔디구장, GDR 구윤희 골프 아카데미, 꼬마빌리지 월곡점"
서울특별시,성북구,월곡제2동,취미생활,"플라워레이디, 보달 애견 비누공방"
서울특별시,성북구,월곡제2동,맛집,"비너발트, 빌라드코스테스, 보배반점 하월곡점, 폴드커피, 철수네 뽕잎칼국수&불쭈꾸미, 장위동유성집 본점"
서울특별시,성북구,월곡제2동,카페,"폴드커피, 드뷰, 카페어바웃, 온당, 카페 바이트미, 요지트 동덕여대점"
서울특별시,성북구,월곡제2동,아이와함께,"꼬마빌리지 월곡점, 헬로방방 돌곶이역점, 펜트아이, 디어마이키즈, 경희대학교 자연사박물관, 트램폴린파크 종암점"
서울특별시,성북구,장위제1동,여행지,"성북시니어클럽 장위지점 요리노리자연노리 체험교실, 장위동김진흥가옥, 동방어린이공원, 장위3동마을공원, 맑은숲어린이공원, 북서울꿈의숲"
서울특별시,성북구,장위제1동,볼거리/놀거리/명소,"핏플랜, 디어마이키즈, 준테니스아카데미, 크로스핏샤크, 성북시니어클럽 장위지점 요리노리자연노리 체험교실, 스튜디오 여미"
서울특별시,성북구,장위제1동,취미생활,풀마켓
서울특별시,성북구,장위제1동,맛집,"고센 기와집갈비, 드림랜드, 온량, 뮈에, 베이커리카페 피버, 베이키숍"
서울특별시,성북구,장위제1동,카페,"뮈에, 베이커리카페 피버, 베이키숍, 라망드, 쌀루떼, 카페후프"
서울특별시,성북구,장위제1동,아이와함께,"디어마이키즈, 성북시니어클럽 장위지점 요리노리자연노리 체험교실, 바운스트램폴린파크 월계 이마트 센터, 헬로방방 돌곶이역점, 펜트아이, 트램폴린파크 종암점"
서울특별시,성북구,장위제2동,여행지,"성북시니어클럽 장위지점 요리노리자연노리 체험교실, 장위동김진흥가옥, 동방어린이공원, 장위3동마을공원, 맑은숲어린이공원, 북서울꿈의숲"
서울특별시,성북구,장위제2동,볼거리/놀거리/명소,"핏플랜, 디어마이키즈, 준테니스아카데미, 크로스핏샤크, 성북시니어클럽 장위지점 요리노리자연노리 체험교실, 스튜디오 여미"
서울특별시,성북구,장위제2동,취미생활,"플라워레이디, 보달 애견 비누공방, 풀마켓"
서울특별시,성북구,장위제2동,맛집,"고센 기와집갈비, 드림랜드, 온량, 뮈에, 베이커리카페 피버, 베이키숍"
서울특별시,성북구,장위제2동,카페,"뮈에, 베이커리카페 피버, 베이키숍, 라망드, 쌀루떼, 카페후프"
서울특별시,성북구,장위제2동,아이와함께,"디어마이키즈, 성북시니어클럽 장위지점 요리노리자연노리 체험교실, 바운스트램폴린파크 월계 이마트 센터, 헬로방방 돌곶이역점, 꼬마빌리지 월곡점, 스카이방방 서울석관점"
서울특별시,성북구,장위제3동,여행지,"성북시니어클럽 장위지점 요리노리자연노리 체험교실, 장위동김진흥가옥, 동방어린이공원, 장위3동마을공원, 맑은숲어린이공원, 북서울꿈의숲"
서울특별시,성북구,장위제3동,볼거리/놀거리/명소,"핏플랜, 디어마이키즈, 준테니스아카데미, 크로스핏샤크, 성북시니어클럽 장위지점 요리노리자연노리 체험교실, 스튜디오 여미"
서울특별시,성북구,장위제3동,취미생활,"플라워레이디, 보달 애견 비누공방, 풀마켓"
